repo__npm_pkg,repo__nameWithOwner,repo__hasTestScript,repo__npms_score,data__version,data__hash
uuid,kelektiv/node-uuid,1,0.9365171821421499,0.1.0,fba452bc2417d85848682ecf6281ae9290a66af1
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.0.0,9e398944c800612a893e7d6ee12f7bb8c5068b85
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.1.0,3ab3ad69310ed6be5568e1b52a16467fce3bda4c
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.2.0,27bfa5907dccb1937522e0aa704b360f68a7c015
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.3.0,280ea398994fde77948583c5b9f2f15d65ff6e48
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.3.1,499574c84bc660b52c4322a011abfdd3edfd28bf
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.3.2,d00872958861ce6b16f87448a87bb055c2d00d70
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.3.3,8a6c03f969b3332846159312dc583d1746609eea
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.4,6e561f823b14ae707720eed5bec86f0aa86efd85
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.4.0,aad2f828d83bf7927027e911111a3faa803e4809
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.4.1,38ac27d89f6f880e0f42b17aa89921d490692bbf
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.4.2,14c42d2568977f7ddfc02399bd2a6b09e2cfbe5f
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.4.3,886463c660a095dfebfa69603921a8d156fdb12c
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.4.4,672f3834ed02c798aa021c618d0a5666c8da000d
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.4.5,c206db867c6bd8823bfb4b9e025a1a09f4e00359
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.4.6,17365b420191e391fe90d7651304ab6e82add07f
uuid,kelektiv/node-uuid,1,0.9365171821421499,1.4.7,309512573ec1c60143c257157479a20f7f1f51cd
uuid,kelektiv/node-uuid,1,0.9365171821421499,2.0.3,978212cbcece56934a1a9f65c024d41f9c9dec39
uuid,kelektiv/node-uuid,1,0.9365171821421499,3.0.0,923fe4a7893c2057b608c0c74743ad5512599072
uuid,kelektiv/node-uuid,1,0.9365171821421499,3.0.1,374de826de71d8997f71b4641f65552e48956ced
uuid,kelektiv/node-uuid,1,0.9365171821421499,3.1.0,c50ac88f098ecfbff9a940816c8e6825ffd7e05a
uuid,kelektiv/node-uuid,1,0.9365171821421499,3.2.0,c0d44fda8abeac5eb1444f03a135f8a6353854da
uuid,kelektiv/node-uuid,1,0.9365171821421499,3.2.1,8561cc69be8c808c23fe81cd9796d332f4711476
uuid,kelektiv/node-uuid,1,0.9365171821421499,3.3.0,48ef127e516be7fc39718686a4fe5837aa392783
uuid,kelektiv/node-uuid,1,0.9365171821421499,3.3.1,e134f0dcbde976d5f69d3db143bee8e2fa8a9f2c
uuid,kelektiv/node-uuid,1,0.9365171821421499,3.3.2,fe4ae79c55af2c7cbf2bb39d3bcb6716d5367091
uuid,kelektiv/node-uuid,1,0.9365171821421499,3.3.3,ab33c8a77df180de1a12fede423490b3c2de9d07
uuid,kelektiv/node-uuid,1,0.9365171821421499,3.4.0,3df73a98f07c0a38a94bcaf1ecde0e384dc3b126
uuid,kelektiv/node-uuid,1,0.9365171821421499,7.0.0-beta.0,522e44c055871493303ec0158dac75d7ce1eba5b
uuid,kelektiv/node-uuid,1,0.9365171821421499,7.0.0,63e5702d7629303a5193c4dd31825376f240f888
uuid,kelektiv/node-uuid,1,0.9365171821421499,7.0.1,3f78220564ff2abcb06cbf5ea173513a0e0cba43
uuid,kelektiv/node-uuid,1,0.9365171821421499,7.0.2,4b61be05c840ba4d6fadf89cc8d4e1bbba7b9b1a
uuid,kelektiv/node-uuid,1,0.9365171821421499,7.0.3,4fcd881246f102239fa386f958ec0e5f83b53bbe
uuid,kelektiv/node-uuid,1,0.9365171821421499,8.0.0-beta.0,99d65afdc42b98377842756c0743bc38dcb03570
uuid,kelektiv/node-uuid,1,0.9365171821421499,8.0.0,a7d3d517382490eda6dd21158e5413261c45ccdd
uuid,kelektiv/node-uuid,1,0.9365171821421499,8.1.0,4124ec75f032da7b405b870b68219cda8495297f
uuid,kelektiv/node-uuid,1,0.9365171821421499,8.2.0-beta.0,e5075c871ad571b7e08a300b855e5a308b021aef
uuid,kelektiv/node-uuid,1,0.9365171821421499,8.2.0,b51f172b22580dabd382861c1a6316173244f51b
uuid,kelektiv/node-uuid,1,0.9365171821421499,8.3.0-beta.0,d6c185161b80f277ff03fc151e0f4bfb848a4570
uuid,kelektiv/node-uuid,1,0.9365171821421499,8.3.0,a91f78d9e593b8a9af1cfebdf33b771b82c42475
uuid,kelektiv/node-uuid,1,0.9365171821421499,8.3.1,252ebcfb33b2d056963a530fc02067ae3de6095a
uuid,kelektiv/node-uuid,1,0.9365171821421499,8.3.2-beta.0,334ef62c330d92f8ca376d09087e8ee9abc5cc12
uuid,kelektiv/node-uuid,1,0.9365171821421499,8.3.2,ed3240154759b748f6a3b7d545f3b10759ee4ba7
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,1.0.0,84a7f5f45776ae6f98a4d880c2feb2457b521cab
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,1.1.0,2e13ccdfb3fa7135f39f3ac2090d0d2015f688ba
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,1.1.1,21e74d5b0f14d5643fb3f3713e6ea3d5cfe1f9e0
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,1.2.0,fabe22cbb67226d6c4c4599d863bac6a965d7348
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,2.0.0-rc1,420f268c54a032a81291cf59086192b6ad421710
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,2.0.0,c6b2886d296f7a1a080a75a53e24b02c11df9e27
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,2.0.1,da80daf233990057d44030b74caf049a276124fa
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,2.0.2,885fe7ab83491e5b837b91f8dc6a1abe57da1e09
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,2.0.3,5a85477198034d6de391b8070879e36c92bec003
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,2.0.4,820e4d6883488b80045ad4257cbfa5f41eb1180c
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,0.1.0,0e9d93fc9031842739656cab4bd7c91f962f2b63
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,0.1.1,f3540267f9fc4cce63f516f39d758685fc147565
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,0.1.2,a1b23fbe77893034eb4ae543e877ef7648cabec0
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,2.1.0,d93e01abbbca7019b9911aeb698e95f740aed121
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,2.1.1,02cf697c50856f0cd3785f425a2cf819af0e521c
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,2.2.0,42cfd420916245f46739a20235af53fe52d8b084
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,2.3.0,0003ca2ad5626323e7e01d55c646f8622d5a8d81
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,3.0.0,755139ea4005b8139a4470474bc8e0438cb7cc11
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,3.0.1,e39b7cabefb212ec810ef47abc9c4b6c327d71ba
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,3.0.2,6c49ef79609737bac2b496d508806a3d5e37303e
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,v3.1.0,6a8c57a164225c4fa49510ac915fc2e50632de62
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,3.1.0,66313ff20a83aea40b0646d24d2ba228bea35b94
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,3.1.1,a48f715ca115ef206d0eb55df09ef1a54834e15c
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,3.1.2,1562b9c1f1b37c142bc97e432389a2cc7429ecf1
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,3.2.1,5a2a91d311944134ab3c543bf2717c9debcf6108
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,3.2.2,798edf28e700a06a310b92bda3ca7c0d194d1678
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,3.3.0,75a28d37de358f02438dce27bb9bc10d6faae965
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,3.3.1,00ad48b202aab74683b440868c20ad12106d0437
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.0.0,c692ae7928801a6f56372c01bcc2e139a554cd17
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.0.1,edd85b080030d84ab9c11db54b54d09e71155b25
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.0.2,021cacf7ff34a8bf2bfb452c52d6388635b2bf72
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.0.3,28cd7ddc76d38795abb0af0387061b1aa00dd31b
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.0.4,b25d4402dc9c61753addef100350cf0482b5f607
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.0.5,6da7ebc01723ec2fd7744c5c08fa9f338992b2e1
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.1.0,b2f10f231cf8ab195275c489ab4c9653bf023843
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.1.1,7f82a5649202af5e4757d969e54419d38ed57277
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.2.0,b87f2403062efab19ed3350d4b01ba8435a4f32e
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.2.1,356bbcc1a4cb2bbb1c6651b44543a9d2ddfb5aea
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.2.2,97478eb6fcd628e0d679438c88bd64b5079a9122
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,v4.2.3,3163aab674dba2b8dec1e411592527eb21d2907c
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.2.3,b33f47341a18a22a02ee1f143a0fa4f22b1d91e1
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.2.4,314e4831d5a0a85edcb084444ce089c16afdcbe2
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.2.5,7f2b526d971f419bf57085ebdb82813cac32bdf7
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.2.6,9869a4bc92c0372b9fc9e2dc3a9a1a861d91bbe0
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.2.7,a2bcc62c0dc1dd387a0306340500b59e95a92a10
es6-promise,stefanpenner/es6-promise,1,0.9197364681974844,4.2.8,1e68dce6f674e5613f4a1797aedd55dc70ac1dcb
acorn,acornjs/acorn,1,0.9084750820287657,0.0.1,61906485a19579ba5b131778f9c94c5c6228e91a
acorn,acornjs/acorn,1,0.9084750820287657,0.0.2,8104257495cabe66ea19e967c4297ca67d6b0f02
acorn,acornjs/acorn,1,0.9084750820287657,0.1.0,c108741d0796be08592dc9b1493c740be9ff804a
acorn,acornjs/acorn,1,0.9084750820287657,0.1.01,006d5f1c0487cce47c27d57a565da6dc1d52277c
acorn,acornjs/acorn,1,0.9084750820287657,0.2.0,41466057381ee20cadab197d854ae2a30df782bb
acorn,acornjs/acorn,1,0.9084750820287657,0.2.01,df763df61b1c8a62bbc9df412f48373785769589
acorn,acornjs/acorn,1,0.9084750820287657,0.3.0,7e248c7e3b908e69dd75a870d7060d1dbd99944e
acorn,acornjs/acorn,1,0.9084750820287657,0.3.1,d2673d465a794fdb4331dce1b88490fc5423b732
acorn,acornjs/acorn,1,0.9084750820287657,0.3.2,67c48229b90d7df774e9c21e06b65d435290867f
acorn,acornjs/acorn,1,0.9084750820287657,0.4.0,1ed25992a783f4ea26ef0549b4320989391aa456
acorn,acornjs/acorn,1,0.9084750820287657,0.4.1,987fb51feb5ff94ad1a9b0e5cf99fa6f3db432f6
acorn,acornjs/acorn,1,0.9084750820287657,0.4.2,456f099cbe48e420af7db10e85a19b4a760198d3
acorn,acornjs/acorn,1,0.9084750820287657,0.5.0,a09455d2bf776c207597862dbd29bc7f07f01ea5
acorn,acornjs/acorn,1,0.9084750820287657,0.5.1,e282ee4c01638282ef933f9ae94598e53e3fda58
acorn,acornjs/acorn,1,0.9084750820287657,0.6.0,4435013900b329797224a4e94acc0934e28acc4a
acorn,acornjs/acorn,1,0.9084750820287657,0.6.1,c1b2742ee791edc8520ecb3df0167b2b05973d11
acorn,acornjs/acorn,1,0.9084750820287657,0.7.0,fe767e4cd87c2bea0607e9a7c33ab370abfec445
acorn,acornjs/acorn,1,0.9084750820287657,0.7.1,e58f401b8208283ac2b5b24f7882e93a98d1d02d
acorn,acornjs/acorn,1,0.9084750820287657,0.8.0,456f74e34fb6bb6dbed3329f30e3a397414e4d07
acorn,acornjs/acorn,1,0.9084750820287657,0.8.1,ac31b0314c6baa5831805e28f6d782bf18e12fde
acorn,acornjs/acorn,1,0.9084750820287657,0.9.0,01a89cfec14fa4875b98c3e829e5a76a2a1208f7
acorn,acornjs/acorn,1,0.9084750820287657,0.9.1,1c9e0a92729a88e016c561c34a62b67b9728aa74
acorn,acornjs/acorn,1,0.9084750820287657,0.10.0,0a812b6020e89bc375dea94f144f68851dc8813f
acorn,acornjs/acorn,1,0.9084750820287657,0.10.1,c671bcfaf7aa3f97222e668e168d92b1bf4cfb2f
acorn,acornjs/acorn,1,0.9084750820287657,0.11.0,78e1d7ada684868d92d09555408ae2df1812b5ae
acorn,acornjs/acorn,1,0.9084750820287657,0.11.1,8e84aa02f4485ca557d635806c3b8f1d193391b1
acorn,acornjs/acorn,1,0.9084750820287657,0.12.0,99f1989f72c340f517ac5a99f9293484ba1fddc5
acorn,acornjs/acorn,1,0.9084750820287657,0.12.1,cbd8aa8f067a65bc7fb781d8850c7da06e57b072
acorn,acornjs/acorn,1,0.9084750820287657,1.0.0,35c417d02b1ddd53943e0637bbd873c03b731f6a
acorn,acornjs/acorn,1,0.9084750820287657,1.0.1,cc1806a265551e0667986d203706675f69881010
acorn,acornjs/acorn,1,0.9084750820287657,1.0.2,436fd624e6edc35389fb550f3211a7bb63af9286
acorn,acornjs/acorn,1,0.9084750820287657,1.0.3,948edcc51cc305027adcfc6eba2de977c5349b62
acorn,acornjs/acorn,1,0.9084750820287657,1.0.4,c553278a599cfe8874ab1d343482a2a637564cc8
acorn,acornjs/acorn,1,0.9084750820287657,1.1.0,8d4a4ff1c9ae7a6cdf97967b952b2cfd7ab99db7
acorn,acornjs/acorn,1,0.9084750820287657,1.1.1,d1701d84e3d9bca2b8e8f2c2ea4bb4f04c93d91b
acorn,acornjs/acorn,1,0.9084750820287657,1.2.0,d3d29372096ed29f5abdd754347fc8b2efb56651
acorn,acornjs/acorn,1,0.9084750820287657,1.2.1,8a4279ec8a6bd5838836551aaee85c6065ae6c27
acorn,acornjs/acorn,1,0.9084750820287657,2.0.0,eaa6e084204da5d17cdc8f2f31d6b7a37f432bbc
acorn,acornjs/acorn,1,0.9084750820287657,2.0.1,4518005f9d3ba4fe82dcc3cf6ca783f9ee706877
acorn,acornjs/acorn,1,0.9084750820287657,2.0.3,02a65582b05d51bab29d733ea7e641a1aeafc9ef
acorn,acornjs/acorn,1,0.9084750820287657,2.0.4,6760df2c53527d7b02b260b24556c50d7c6271ba
acorn,acornjs/acorn,1,0.9084750820287657,2.0.5,043d7eda05cea1987d4f74134d09b09153038c30
acorn,acornjs/acorn,1,0.9084750820287657,2.1.0,0c114fb5a1bfa8f9b216a36e2aef7a13c1d4fd88
acorn,acornjs/acorn,1,0.9084750820287657,2.1.1,c93cd161f95b9cfc34ee1abab9a6f3c7b53e68f7
acorn,acornjs/acorn,1,0.9084750820287657,2.2.0,58b659be49c34305cc1eeb87adf8384e0c79bd5a
acorn,acornjs/acorn,1,0.9084750820287657,2.2.1,0072255bc35d51062a6e92692166dc3f9244c5a3
acorn,acornjs/acorn,1,0.9084750820287657,2.3.0,45d9a316b26098ba5f819d8a48c54a350ceae44b
acorn,acornjs/acorn,1,0.9084750820287657,2.3.1,b83878290714a53f3ad3d3bf897f0f00fa305c92
acorn,acornjs/acorn,1,0.9084750820287657,2.4.0,b012acf2077198ac17786115daa446af323f17f3
acorn,acornjs/acorn,1,0.9084750820287657,2.4.1,b12b0b3c5affd944037d59b5eeb824abb4cf7893
acorn,acornjs/acorn,1,0.9084750820287657,2.5.0,6a706be56cd7943648085e7795ae88fde546c1f4
acorn,acornjs/acorn,1,0.9084750820287657,2.5.1,d90116bab715d4540bff2827b40490cd981d9254
acorn,acornjs/acorn,1,0.9084750820287657,2.5.2,298e6e72815dcf1e194e8e17533537e17a32f9bf
acorn,acornjs/acorn,1,0.9084750820287657,2.5.3,375929e1fca0f4664852cb3392d58f53b66f90c0
acorn,acornjs/acorn,1,0.9084750820287657,2.6.0,e45e55b221226f6b14b00c310555f63a62690035
acorn,acornjs/acorn,1,0.9084750820287657,2.6.1,21aafdbda3faf162a1b8862a25d013b85d398ccb
acorn,acornjs/acorn,1,0.9084750820287657,2.6.2,aa7d7ba03e1256339f0f44830586794552ec131d
acorn,acornjs/acorn,1,0.9084750820287657,2.6.3,bebac3dd7ba01381e838fd26b106976c3f074805
acorn,acornjs/acorn,1,0.9084750820287657,2.6.4,2c0e4ab7872135959dee8d331c7089353365d379
acorn,acornjs/acorn,1,0.9084750820287657,2.6.5,5b0dc2fac607f47088a883e0e9807c3b175ded9b
acorn,acornjs/acorn,1,0.9084750820287657,2.7.0,1405436064bff087f14af55a763396aa5c0ca148
acorn,acornjs/acorn,1,0.9084750820287657,2.7.1,3b4ab11ead6eb5fc4f9d2a8ef535d3b2ce699af1
acorn,acornjs/acorn,1,0.9084750820287657,3.0.0,a31a904d53606e05e094fa92de65c27fd47f7fe7
acorn,acornjs/acorn,1,0.9084750820287657,3.0.2,31a9d19da386156b208b3b9131ecf7ef90b6b8ce
acorn,acornjs/acorn,1,0.9084750820287657,3.0.4,327cef57d0907500ec1ab5508c6eccd727a79cf9
acorn,acornjs/acorn,1,0.9084750820287657,3.1.0,3c5ef61cc55dc887cbb807fa8d6917d6af85af51
acorn,acornjs/acorn,1,0.9084750820287657,3.2.0,c7d72884836f92742cb6fcdb01aa42de0c2dd8fc
acorn,acornjs/acorn,1,0.9084750820287657,3.3.0,693c5fe9257c3e114a7097dc9196d6e484e52809
acorn,acornjs/acorn,1,0.9084750820287657,4.0.0,44f09254214f9fa9820af95817d38739a6c51cd0
acorn,acornjs/acorn,1,0.9084750820287657,4.0.1,cb95800519f8cd264d46840a84451296ac5e53b6
acorn,acornjs/acorn,1,0.9084750820287657,4.0.2,9e804620b73746ab4b8f182f3c674df24c4ec4da
acorn,acornjs/acorn,1,0.9084750820287657,4.0.3,bb54adcdbceef01997a9549732139ca8f53a4e28
acorn,acornjs/acorn,1,0.9084750820287657,4.0.4,e7001cad79b4b0d7c4a6cf569ea33bfc808183cd
acorn,acornjs/acorn,1,0.9084750820287657,4.0.5,03a0941815187a68b06cc7549076bcec40df3c7c
acorn,acornjs/acorn,1,0.9084750820287657,4.0.6,c5433e30f4c24adb8a83ccc584e5760516665b72
acorn,acornjs/acorn,1,0.9084750820287657,4.0.7,0b71d219a58ca09e5f4b05daaaa2542186926dc3
acorn,acornjs/acorn,1,0.9084750820287657,4.0.8,482cf6ffa1c7f13d9cd9ccc48aaf8be5c1b2e95c
acorn,acornjs/acorn,1,0.9084750820287657,4.0.9,c3dbe6d1a99a7eebc624a0458ebc3ad9947e0dd3
acorn,acornjs/acorn,1,0.9084750820287657,4.0.10,e975ebdd4898362e4b4242a6503e2582acd32f95
acorn,acornjs/acorn,1,0.9084750820287657,4.0.11,a7359dbaed1f2a5ba204e82522ad5c6a3d1fe367
acorn,acornjs/acorn,1,0.9084750820287657,4.0.12,4b2c10a21f286db84137b7e3da96edf82dc6449e
acorn,acornjs/acorn,1,0.9084750820287657,5.0.0,a3980aee90705b0cbc7a3e4f3130e41552f4b590
acorn,acornjs/acorn,1,0.9084750820287657,5.0.1,13c4b25b6e8ea2afefdd7fa69d97154390117bbf
acorn,acornjs/acorn,1,0.9084750820287657,5.0.2,b78bd1700cb57808b3fd05697efd9de2a739e6c8
acorn,acornjs/acorn,1,0.9084750820287657,5.0.3,dc2a033831e0813496bdb558c70b9fdf4720f048
acorn,acornjs/acorn,1,0.9084750820287657,5.1.0,17bb365a8cae1e002c03671eb3726ea3506e5c23
acorn,acornjs/acorn,1,0.9084750820287657,5.1.1,8d80b2dd9166495dab85f5b7029d899dce252c82
acorn,acornjs/acorn,1,0.9084750820287657,5.1.2,9ae70b727426c2f9e9b5aec6cdaaed3657b5ea3a
acorn,acornjs/acorn,1,0.9084750820287657,5.2.0,d54b3a5926631f159078ef7c47a1a3072827964a
acorn,acornjs/acorn,1,0.9084750820287657,5.2.1,9924efe268e899665daeeaded9bf452ff1cb510b
acorn,acornjs/acorn,1,0.9084750820287657,5.3.0,621f8691a840a4677e3153a3c06f0b7ecf9b8d46
acorn,acornjs/acorn,1,0.9084750820287657,5.4.0,9a3bb727e60587e759797548167328f429a56e33
acorn,acornjs/acorn,1,0.9084750820287657,5.4.1,662efffd69ab380ed0a692cc390cbc2987d41e14
acorn,acornjs/acorn,1,0.9084750820287657,5.5.0,5364b99d85cb7cdead682ee940c51671a1e91026
acorn,acornjs/acorn,1,0.9084750820287657,5.5.1,28a0cf42bf57f6d949bce2f238921b5dab3ad3a3
acorn,acornjs/acorn,1,0.9084750820287657,5.5.2,701f36a598ce30dae104cd517f99340c3dceda89
acorn,acornjs/acorn,1,0.9084750820287657,5.5.3,5da6f356e93e30892c0fbe4d0c024897d9071e89
acorn,acornjs/acorn,1,0.9084750820287657,5.6.0,6e4192ffeb554ee21b938de5ab445d18d320b54a
acorn,acornjs/acorn,1,0.9084750820287657,5.6.1,690cfc78b38ff7f4914dccf3f50b0b95a2bcb550
acorn,acornjs/acorn,1,0.9084750820287657,5.6.2,3f97744c7f8dafe43e4d9a548f058906bd4f3783
acorn,acornjs/acorn,1,0.9084750820287657,5.7.0,bc1b6dd93e8dde6311de5714029faef78220a83e
acorn,acornjs/acorn,1,0.9084750820287657,5.7.1,18c5af71d82ad36c051aaf77e9e5b9742a0e9610
acorn,acornjs/acorn,1,0.9084750820287657,5.7.2,95ca55c7863fafd8bf6d446a0098325388ff9f1c
acorn,acornjs/acorn,1,0.9084750820287657,5.7.3,910e62bbda199ce7acc5de10d374afa0f6fcf7d6
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.0.1,0cec2d74b652304854f7415f0fb4ad5e0aa0eb2e
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.1.0,5523c93792dbdbca0ea61f1ef029d5f6ea9fd7c8
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.2.0,b27b631527550a7339206761549408d24b3c38e4
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.3.0,00dfc683875ba8f5601b3d697062e3914eeead1e
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.4.0,568b9ddebc686422560953e1bedcf241a3914e6e
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.4.1,9722c32c4e05e1712b1690a92853a6fd3a08fff5
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.4.2,3e0713a6c9ad373b9620b7b88a29600be1286c84
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.4.3,3a08b02c2425f1e731b7011ab5d21efb1b855ab3
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.4.4,c6f41809ca232170fc97bf57369fadc26f86df59
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.5.0,56aa9611a70a3e7295aecc8ec6cf70c228884a48
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.5.1,e29501336517b1c0ad182d8818c2e436d1fdffdc
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.6.0,284bfdffb678a02646a536bcebdbfbcf48ef8655
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.7.0,60e38f50e8e8576abfccfae494fac0d002c0df6d
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.8.0,b18f6e65dacc061c9820e11cdba07155d2522708
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.8.1,635f2449613eacd72cd01871540f72153cff9bf0
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.8.2,f533137b61cd50c71160f5621e3be3886f21bb10
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.9.0,52e7a21c104caa485678c7edf9ca5d07ba8cb09b
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.9.1,21ad7e7dc0d559347cd41acbe2e77f9db110fccc
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.10.0,fea2ab94895c4eb525c89d4ce0a6572d1aaa3df5
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.10.1,5ce3168906afe79fa7db8ad993bec2133963bf43
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.11.0,5922a3227ae224c66aa62308698d794e9efc1464
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.11.1,4cd23e31137487636773563cf2b13cd61a78c11c
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.12.0,e3fb6d261458bb87bcde4016933fb4c2211c2128
postcss-loader,postcss/postcss-loader,1,0.903241439575496,0.13.0,ecf89c017e3c37e357d83dc134a51a9e23e6b694
postcss-loader,postcss/postcss-loader,1,0.903241439575496,1.0.0,d6428001be679dc24f7509ca5e6ad55116b86599
postcss-loader,postcss/postcss-loader,1,0.903241439575496,1.1.0,f7fdbd29a9bac2c522369c8dbfc1ac4eb855e240
postcss-loader,postcss/postcss-loader,1,0.903241439575496,1.1.1,ae945eefee56a4deb4240cca5ff937596a27784d
postcss-loader,postcss/postcss-loader,1,0.903241439575496,1.2.0,3b6e99136dd77491097d0341a123d1199247b8b2
postcss-loader,postcss/postcss-loader,1,0.903241439575496,1.2.1,19011fb3e07447cdbed93f3cd95111b9e78c91da
postcss-loader,postcss/postcss-loader,1,0.903241439575496,1.2.2,db516821f74d5376e33cdffa999d127c772a4340
postcss-loader,postcss/postcss-loader,1,0.903241439575496,1.3.0,5a29e1b421e28e54746e3253864372298a10751f
postcss-loader,postcss/postcss-loader,1,0.903241439575496,1.3.1,aab8226e0ff32a6926e02738aefe12b2cbd4b43d
postcss-loader,postcss/postcss-loader,1,0.903241439575496,1.3.2,7b5bda59aafc2587261fd6eee08c0cfb6cb2586a
postcss-loader,postcss/postcss-loader,1,0.903241439575496,1.3.3,e101b845eaa8e7ad006e9a8294c3d64b9061b86c
postcss-loader,postcss/postcss-loader,1,0.903241439575496,2.0.0,e586f4a2deb3bc60b71cd30157187f89bd34cec6
postcss-loader,postcss/postcss-loader,1,0.903241439575496,2.0.1,da378e51140b6f7ab8588206b64608ebb37cb948
postcss-loader,postcss/postcss-loader,1,0.903241439575496,2.0.2,fbef2383987ce8082b6b9d6809b06c8392218631
postcss-loader,postcss/postcss-loader,1,0.903241439575496,2.0.3,6388f0bd9b6982bdf9ffad2d9b2fdf95ca44cf8a
postcss-loader,postcss/postcss-loader,1,0.903241439575496,2.0.4,cc6544ed89c43e12cf225a4853f1d56febe13bd2
postcss-loader,postcss/postcss-loader,1,0.903241439575496,2.0.5,12c19b92b3b6d8adf9cd7106067b81b3ec4ac812
postcss-loader,postcss/postcss-loader,1,0.903241439575496,2.0.6,b5b3188eddbddc9ff382939f430d2f2abeb104a6
